Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-2684.909	-3307.888	622.979	1.70842	0.5360809	3.312104
6	-2680.549	-3304.073	623.5241	1.695433	0.6419694	2.90182
12	-2661.048	-3285.652	624.6038	1.990296	0.4426648	2.242236
18	-2654.964	-3279.2	624.237	1.990296	0.3786353	2.550806
24	-2655.065	-3279.221	624.1568	1.990296	0.4127415	2.559443
30	-2653.932	-3277.526	623.5944	1.68806	0.4127415	3.0852
36	-2665.56	-3288.736	623.1762	1.68806	0.5118669	3.230585
42	-2664.317	-3287.01	622.6933	1.666138	0.451824	3.5862
48	-2675.681	-3298.324	622.643	1.680572	0.4723529	3.5862
54	-2682.737	-3305.5	622.7621	1.617515	0.4405305	3.5862
60	-2682.704	-3305.883	623.1788	1.692277	0.480215	3.257703
66	-2666.942	-3289.273	622.3315	1.628039	0.5994584	3.680892
72	-2677.368	-3299.452	622.0843	1.622462	0.6207385	3.809109
78	-2681.353	-3304.188	622.8353	1.724309	0.5479403	3.376352
84	-2684.085	-3306.706	622.6203	1.706993	0.5035227	3.553575
90	-2670.985	-3292.509	621.5243	1.57733	0.6041018	4.168721
96	-2678.277	-3299.456	621.1791	1.594517	0.553432	4.397178
102	-2673.404	-3295.382	621.9782	1.486189	0.6765436	3.904267
108	-2672.895	-3295.891	622.996	1.717578	0.6367909	3.20866
114	-2661.968	-3284.372	622.4049	1.517093	0.5378878	3.756345
120	-2652.257	-3273.714	621.4573	1.603443	0.5938265	4.200405
126	-2654.861	-3277.882	623.0216	1.713141	0.6057055	3.222217
132	-2666.59	-3289.382	622.7922	1.693103	0.6361121	3.343902
138	-2660.045	-3282.806	622.7602	1.677874	0.6936189	3.325955
144	-2645.071	-3267.59	622.5192	1.667339	0.5916688	3.555771
150	-2649.253	-3271.926	622.6724	1.532759	0.7120735	3.44855
156	-2658.03	-3280.529	622.4991	1.706108	0.7120735	3.44855
162	-2658.881	-3281.409	622.528	1.636396	0.6668776	3.507097
168	-2666.8	-3289.822	623.0222	1.582382	0.5912239	3.311535
174	-2672.29	-3294.652	622.3619	1.64759	0.6200683	3.634797
180	-2664.564	-3287.601	623.0375	1.675342	0.5917313	3.247212
186	-2657.816	-3280.861	623.0453	1.683333	0.5810519	3.247212
192	-2663.672	-3286.919	623.2468	1.774845	0.5460023	3.104909
198	-2672.64	-3295.929	623.2884	1.824546	0.5443228	3.051982
204	-2665.253	-3287.26	622.007	1.6299	0.6835583	3.799768
210	-2666.42	-3288.921	622.5009	1.575277	0.508648	3.69432
216	-2660.519	-3281.338	620.819	1.40568	0.5813255	4.681932
222	-2653.145	-3275.242	622.0968	1.656969	0.5260641	3.863918
228	-2647.372	-3270.543	623.171	1.783319	0.5709901	3.122277
234	-2658.672	-3281.542	622.8699	1.865703	0.6994274	3.145543
240	-2662.862	-3286.573	623.7117	1.893455	0.6160341	2.689192
246	-2667.013	-3290.51	623.4971	1.833918	0.6115046	2.860321
252	-2669.225	-3292.627	623.4014	1.854117	0.5734768	2.939669
258	-2663.103	-3286.773	623.6699	1.802467	0.5843957	2.798508
264	-2656.193	-3279.77	623.5778	1.70152	0.5843957	2.915505
270	-2649.1	-3270.703	621.6028	1.629205	0.7860297	3.958233
276	-2645.005	-3267.381	622.3764	1.609427	0.4826011	3.771502
282	-2657.976	-3280.568	622.5923	1.81358	0.7416909	3.308791
288	-2669.033	-3291.444	622.4106	1.62273	0.8269116	3.467394
294	-2657.032	-3279.641	622.6083	1.705558	0.6084211	3.467394
300	-2649.534	-3271.075	621.5407	1.737674	0.8368981	3.897614
306	-2662.736	-3285.736	622.9994	1.732153	0.7043621	3.144112
312	-2661.882	-3284.66	622.7776	1.839964	0.6983904	3.21639
318	-2661.108	-3283.269	622.1613	1.702778	0.9559725	3.484011
324	-2650.419	-3271.613	621.1942	1.557476	0.6946555	4.296498
330	-2678.715	-3300.94	622.2251	1.777671	0.6150518	3.642827
336	-2661.765	-3284.992	623.227	1.892499	0.8745257	2.788482
342	-2649.974	-3272.922	622.9485	1.727309	0.7158562	3.168482
348	-2662.281	-3285.158	622.8769	1.73558	0.6480343	3.259261
354	-2656.057	-3277.525	621.4676	1.518095	0.7255595	4.141205
360	-2666.084	-3288.368	622.284	1.565917	0.6220587	3.725486
366	-2637.457	-3260.412	622.9546	1.849822	0.7073697	3.098405
372	-2648.602	-3272.011	623.4088	1.72035	0.4863058	3.098405
378	-2632.147	-3254.397	622.2502	1.608089	0.5755747	3.759727
384	-2637.945	-3260.418	622.4734	1.580641	0.4549889	3.759727
390	-2644.342	-3266.686	622.3434	1.610744	0.6331737	3.656196
396	-2664.25	-3286.93	622.6805	1.617583	0.5464783	3.530596
402	-2658.679	-3280.729	622.0505	1.481271	0.5830761	3.940959
408	-2654.203	-3275.681	621.4787	1.522654	0.5344897	4.285196
414	-2649.688	-3270.395	620.7071	1.520242	0.8445425	4.489461
420	-2628.51	-3250.245	621.7354	1.558622	0.6920488	3.990066
426	-2637.898	-3261.051	623.1533	1.813875	0.5524756	3.131408
432	-2656.349	-3280.517	624.1686	1.910101	0.4233383	2.589626
438	-2648.583	-3271.718	623.135	1.840776	0.6470284	3.044135
444	-2657.676	-3281.386	623.7101	1.819927	0.5698388	2.776592
450	-2660.817	-3284.493	623.6766	1.921788	0.4880568	2.814265
456	-2673.698	-3297.693	623.9954	1.877673	0.4523986	2.683955
462	-2673.826	-3297.438	623.6116	1.906772	0.645295	2.717237
468	-2670.732	-3294.262	623.5299	1.902813	0.6738493	2.745891
474	-2648.955	-3271.689	622.734	1.824785	0.6462077	3.292408
480	-2670.245	-3292.159	621.9146	1.490335	0.6147908	3.987102
486	-2678.447	-3300.138	621.6915	1.638464	0.8429381	3.864048
492	-2657.267	-3279.262	621.995	1.544899	0.6724401	3.864048
498	-2659.94	-3282.636	622.6959	1.795071	0.7113738	3.281247
504	-2660.748	-3283.172	622.4243	1.636104	0.7057178	3.537819
510	-2662.1	-3286.065	623.9649	1.794728	0.5461967	2.658079
516	-2655.145	-3277.348	622.2031	1.674175	0.562054	3.760576
522	-2661.758	-3284.937	623.1788	1.787399	0.5947379	3.094173
528	-2665.837	-3288.931	623.094	1.612557	0.4980183	3.337008
534	-2664.54	-3287.736	623.1956	1.718273	0.5403912	3.174222
540	-2651.211	-3274.007	622.7956	1.740528	0.5578492	3.381148
546	-2646.087	-3268.772	622.6849	1.644241	0.7052	3.381148
552	-2652.579	-3273.962	621.3833	1.563754	0.7200694	4.167135
558	-2649.715	-3273.21	623.4956	1.726586	0.4535007	3.076727
564	-2650.778	-3274.272	623.4937	1.728468	0.4535007	3.076727
570	-2645.639	-3268.816	623.178	1.780394	0.6204827	3.076727
576	-2661.35	-3284.589	623.2384	1.68864	0.4751798	3.229711
582	-2659.506	-3282.576	623.07	1.702258	0.4524052	3.344338
588	-2643.653	-3267.168	623.5155	1.681248	0.4573333	3.087895
594	-2635.449	-3258.777	623.3275	1.681248	0.516412	3.14053
600	-2636.384	-3259.023	622.6385	1.599528	0.5827582	3.533463
606	-2653.142	-3274.814	621.6714	1.540283	0.5384014	4.162402
612	-2661.279	-3282.733	621.4534	1.553697	0.6009776	4.224921
618	-2659.247	-3281.488	622.2406	1.693416	0.5517876	3.736911
624	-2659.189	-3282.239	623.0501	1.653484	0.5227711	3.315011
630	-2649.006	-3272.235	623.2288	1.736737	0.5375165	3.146207
636	-2654.323	-3277.667	623.3436	1.735986	0.5375165	3.078283
642	-2663.379	-3286.049	622.67	1.716917	0.6349143	3.402642
648	-2642.06	-3264.752	622.6923	1.772697	0.6349143	3.356802
654	-2645.713	-3268.881	623.1685	1.798797	0.5103273	3.17106
660	-2636.86	-3260.347	623.4868	1.798797	0.7113316	2.805636
666	-2636.581	-3260.172	623.5904	1.934339	0.7238116	2.649453
672	-2673.67	-3298.188	624.5183	1.907885	0.4934882	2.293459
678	-2660.565	-3283.851	623.2866	1.866929	0.5279731	3.043139
684	-2665.995	-3289.192	623.1973	1.888628	0.5190818	3.09199
690	-2652.792	-3276.48	623.6885	1.73618	0.5624114	2.847529
696	-2646.919	-3269.842	622.9222	1.730157	0.5296878	3.338693
702	-2628.345	-3251.587	623.2415	1.780876	0.5620722	3.089741
708	-2655.223	-3278.217	622.9943	1.737831	0.5218308	3.299095
714	-2649.447	-3271.668	622.221	1.642387	0.7675415	3.607286
720	-2652.268	-3274.878	622.6098	1.583847	0.566708	3.57328
726	-2658.467	-3280.955	622.4879	1.661004	0.661115	3.520657
732	-2652.259	-3274.812	622.5524	1.599817	0.5606196	3.60272
738	-2670.198	-3292.204	622.0062	1.628281	0.6219769	3.849657
744	-2689.333	-3310.25	620.9169	1.505892	0.6709916	4.499735
750	-2677.155	-3299.778	622.6228	1.677913	0.6500463	3.440834
756	-2661.694	-3284.413	622.7196	1.691923	0.6280037	3.393877
762	-2678.973	-3302.134	623.1608	1.777551	0.4518221	3.247084
768	-2667.033	-3289.556	622.5228	1.838247	0.7042604	3.363119
774	-2672.441	-3294.247	621.8065	1.515547	0.5226294	4.11385
780	-2663.373	-3285.807	622.434	1.687064	0.5348547	3.644018
786	-2662.904	-3285.935	623.0303	1.701989	0.688411	3.156079
792	-2646.883	-3270	623.1174	1.772581	0.5505743	3.178987
798	-2643.521	-3266.565	623.0442	1.698897	0.5505743	3.265952
804	-2643.213	-3266.101	622.8882	1.71256	0.5810088	3.32265
810	-2645.743	-3268.558	622.8154	1.785334	0.5810088	3.32265
816	-2657.183	-3280.762	623.5794	1.763697	0.4591333	2.998426
822	-2656.226	-3279.551	623.325	1.686888	0.402649	3.257218
828	-2660.922	-3284.762	623.8407	1.75	0.4591542	2.849017
834	-2670.581	-3293.532	622.9515	1.776822	0.5993293	3.231457
840	-2665.137	-3286.987	621.8496	1.740918	0.633166	3.865879
846	-2645.049	-3267.026	621.9768	1.661318	0.633166	3.838539
852	-2668.558	-3290.994	622.436	1.646195	0.5087772	3.690736
858	-2674.314	-3298.431	624.1172	1.788553	0.4348994	2.683212
864	-2674.952	-3298.162	623.2098	1.816168	0.5719509	3.078688
870	-2677.095	-3299.531	622.4364	1.693852	0.6336034	3.55361
876	-2667.986	-3290.484	622.498	1.670891	0.597078	3.561457
882	-2680.854	-3303.375	622.5212	1.649544	0.5105407	3.637787
888	-2665.141	-3287.677	622.5365	1.601425	0.5309796	3.637787
894	-2661.838	-3284.291	622.453	1.663772	0.6039106	3.585975
900	-2661.966	-3285.235	623.2688	1.721834	0.4980351	3.169156
906	-2654.598	-3277.965	623.3671	1.745779	0.5474193	3.049174
912	-2671.751	-3294.069	622.3186	1.693251	0.6307718	3.624666
918	-2662.254	-3285.529	623.2751	1.71648	0.6307718	3.048175
924	-2678.559	-3302.31	623.7511	1.948242	0.5740211	2.669064
930	-2666.837	-3290.243	623.4059	1.85987	0.5976595	2.911897
936	-2684.055	-3307.455	623.4	1.904903	0.5712679	2.911897
942	-2653.556	-3277.153	623.597	1.88111	0.4731918	2.902455
948	-2637.322	-3260.49	623.1686	1.801684	0.5026882	3.176713
954	-2659.357	-3282.71	623.3531	1.740356	0.4544813	3.152373
960	-2660.452	-3283.454	623.0026	1.827425	0.6194593	3.15404
966	-2659.78	-3282.404	622.6238	1.749033	0.6061622	3.434766
972	-2669.87	-3293.625	623.7542	1.719948	0.4148238	2.96799
978	-2660.589	-3283.7	623.1111	1.619498	0.4224905	3.400687
984	-2664.337	-3286.582	622.245	1.65432	0.6389535	3.683247
990	-2660.918	-3283.794	622.8762	1.713032	0.6593304	3.263845
996	-2651.05	-3273.859	622.809	1.713032	0.6421303	3.317385
1002	-2656.514	-3279.249	622.735	1.792558	0.638127	3.317385
1008	-2643.143	-3265.744	622.6015	1.658617	0.7635014	3.378647
1014	-2653.31	-3275.687	622.3767	1.681088	0.7635014	3.497042
1020	-2665.445	-3287.97	622.5254	1.732937	0.6928123	3.43209
1026	-2674.774	-3297.854	623.0799	1.793301	0.6338455	3.116268
1032	-2642.809	-3265.403	622.5934	1.671366	0.6385969	3.471132
1038	-2646.745	-3269.964	623.2184	1.771142	0.6442836	3.038163
1044	-2652.093	-3274.92	622.8271	1.662978	0.6412725	3.336853
1050	-2667.906	-3290.668	622.7616	1.649887	0.5543882	3.457265
1056	-2648.697	-3271.022	622.3245	1.68346	0.4545983	3.786697
1062	-2673.943	-3297.121	623.1781	1.677673	0.5478514	3.201809
1068	-2660.488	-3283.461	622.9732	1.783151	0.6124549	3.203683
1074	-2663.407	-3287	623.5931	1.802928	0.5505941	2.875843
1080	-2656.803	-3279.447	622.6441	1.768131	0.6158718	3.403537
1086	-2667.2	-3289.732	622.5322	1.68003	0.5557728	3.572169
1092	-2661.756	-3284.544	622.7886	1.664818	0.5639716	3.424183
1098	-2678.41	-3300.936	622.5251	1.771883	0.4404828	3.634238
1104	-2672.673	-3295.2	622.5272	1.834741	0.3179954	3.738836
1110	-2664.253	-3286.58	622.3265	1.705865	0.6645281	3.585814
1116	-2659.273	-3283.216	623.9435	1.784276	0.5275954	2.695655
1122	-2650.058	-3273.935	623.8775	1.84378	0.5061288	2.720952
1128	-2654.561	-3278.124	623.564	1.704349	0.5086073	2.993052
1134	-2662.828	-3286.475	623.6475	1.700639	0.5807595	2.877143
1140	-2641.358	-3263.281	621.9231	1.613888	0.647808	3.884932
1146	-2638.434	-3260.956	622.5215	1.583465	0.5759984	3.616688
1152	-2648.535	-3271.367	622.8319	1.6577	0.569655	3.397951
1158	-2644.731	-3267.13	622.3989	1.643148	0.6452008	3.595501
1164	-2652.734	-3275.553	622.8189	1.748866	0.682395	3.258261
1170	-2663.825	-3286.747	622.922	1.765304	0.735773	3.146602
1176	-2664.857	-3288.516	623.6592	1.812801	0.5884956	2.795005
1182	-2679.429	-3302.724	623.2945	1.838826	0.6871944	2.916973
1188	-2661.684	-3283.856	622.1727	1.637565	0.5314502	3.826545
1194	-2651.363	-3274.437	623.0742	1.751479	0.6473721	3.133387
1200	-2652.15	-3275.291	623.141	1.641566	0.4807004	3.309401
1206	-2653.218	-3274.257	621.0386	1.492794	0.6209579	4.477496
1212	-2648.414	-3270.365	621.9507	1.52653	0.5535889	3.997651
